Posting Date,Material,Material Description,Quantity,Amt.in loc.cur.,User Name,Document Header Text
24/10/2024,334/E4360,SA HOSE - 250 PURPLE,-1,-8.77,HOPKINSTR,Damaged - Production Subs
24/10/2024,334/E5369,PIVOT PIN,-1,-11.63,HOPKINSTR,Damaged - Production Z7
24/10/2024,334/E8076,PIPE W.A. L.H. FRONT,-1,-30.03,HOPKINSTR,Damaged - Post Obay
24/10/2024,334/E9554,SA HOSE 1645MM WHITE,-1,-11.05,HOPKINSTR,Damaged - Materials Int
24/10/2024,334/F0696,3L BELT GUARD MOULDING,-1,-2.73,HOPKINSTR,Damaged - Post Obay
24/10/2024,334/F1263,(W) (P) (P) JCB TREAD PLATE (P493) Not R,-1,-2.67,HOPKINSTR,Damaged - Post Obay
24/10/2024,334/F1364,CONTROL VALVE BLOCK,-1,-374.50,HOPKINSTR,Damaged - Production Z7
24/10/2024,334/F1569,REAR STEER SENSOR COVER,-1,-1.31,HOPKINSTR,Damaged - Production Z7
24/10/2024,334/F2692,LIFT ARM SUPPORT DEVICE (,-3,-20.79,HOPKINSTR,Damaged - Materials Int
24/10/2024,334/F2842,LIFT ARM SUPPORT DEVICE (,-1,-12.11,HOPKINSTR,Damaged - Post Obay
24/10/2024,334/F3081,LIFT ARM SUPPORT DEVICE (,-1,-11.57,HOPKINSTR,Damaged - Post Obay
24/10/2024,334/F3081,LIFT ARM SUPPORT DEVICE (,-5,-57.85,HOPKINSTR,Damaged - Materials Int
24/10/2024,334/F6266,VOITH DAMPER LONG,-1,-88.36,HOPKINSTR,Damaged - Production Z7
24/10/2024,334/G1819,(P) FUEL FILLER MOULDING,-3,-22.86,HOPKINSTR,Damaged - Materials Int
24/10/2024,334/G3688,TANKS,-1,-16.37,HOPKINSTR,Damaged - Materials Int
24/10/2024,334/H2623,OPTICAL STEER SENSOR (DANA TYPE),-3,-508.02,HOPKINSTR,Damaged - Production Z7
24/10/2024,334/L2039,ABI WASHER BOTTLE (CUT OUT),-1,-85.15,HOPKINSTR,Damaged - Post Obay
24/10/2024,335/11583,WA OUTLET PIPE,-1,-20.79,HOPKINSTR,Damaged - Production Z7
24/10/2024,335/12135,WA PUMP OUTLET PIPE,-1,-25.62,HOPKINSTR,Damaged - Production Subs
24/10/2024,33AG/BA047,(P) HOSE-08 BSP HP 470mm B (P493D),-1,-5.89,HOPKINSTR,Damaged - Materials Int
24/10/2024,33AG/BA156,HOSE-08 BSP HP 1560mm B,-1,-9.11,HOPKINSTR,Damaged - Production Z7
24/10/2024,34AG/BA065,HOSE -10 BSP HP 650mm B,-1,-9.18,HOPKINSTR,Damaged - Production Z7
24/10/2024,34AG/BA070,HOSE -10 BSP HP 700mm B,-1,-9.44,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/B8063,LOCKABLE FILLER CAP,-1,-24.19,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/B8063,LOCKABLE FILLER CAP,-1,-24.19,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/D8325,SA FENDER BASE RH,-1,-17.78,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/D8596,SA FENDER LH TRIM 6,-1,-17.78,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/D8659,SA FENDER BASE LH,-1,-17.78,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/D8659,SA FENDER BASE LH,-1,-17.78,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/D9251,SA FENDER LH TRIM 5,-2,-35.56,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/D9251,SA FENDER LH TRIM 5,-1,-17.78,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/D9270,SA FENDER RH TRIM 4,-1,-17.78,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/D9270,SA FENDER RH TRIM 4,-2,-35.56,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/D9315,SA FENDER RH TRIM 7,-1,-17.78,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/D9487,SA FENDER LH TRIM 3,-1,-17.78,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/D9487,SA FENDER LH TRIM 3,-1,-17.78,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/D9512,SA FENDER LH TRIM 7,-1,-17.78,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/D9512,SA FENDER LH TRIM 7,-1,-17.78,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/F2771,ABI FUEL TANK,-2,-353.90,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/J0770,WIDE ANGLE MIRROR,-1,-8.23,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/J0775,MANUAL SPLIT MIRROR,-1,-13.00,HOPKINSTR,Damaged - Production  Z2
24/10/2024,400/J7089,3L AIR FILTER,-1,-34.71,HOPKINSTR,Damaged - Production Subs
24/10/2024,400/K5653,FLOORMAT,-4,-123.36,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/N5968,WA CROSS YOKE P55,-1,-183.88,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/N8796,WA LOCK PIN PLATE,-2,-4.80,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/R6020,"PIPE-SUCTION 507, 509 & 5",-2,-27.58,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/R9764,FAN MOTOR 11cc BI-DIR SAE,-1,-205.37,HOPKINSTR,Damaged - Post Obay
24/10/2024,400/V9821,WA SINGLE AUX PIPES P42/P,-1,-40.31,HOPKINSTR,Damaged - Production  Z2
24/10/2024,400/X4607,(W) (P) WA LH LED ARM 5XJ/K/L/M/N (P493),-1,-25.58,HOPKINSTR,Damaged - Materials Int
24/10/2024,400/X5471,MOTOR 11cc UNI-DIRECT,-1,-140.47,HOPKINSTR,Damaged - Production Z7
24/10/2024,400/X7584,"WA FAN SPIDER 23"" FAN",-1,-6.11,HOPKINSTR,Damaged - Production Z7
24/10/2024,401/C0451,ABI FLEX PIPE (9 BRAID),-1,-102.66,HOPKINSTR,Damaged - Production Subs
24/10/2024,401/C0686,SA HOSE -06 BSP HP 1340 A,-1,-7.57,HOPKINSTR,Damaged - Production Z7
24/10/2024,401/C2534,WA SIDE PANEL POD SIDE,-2,-34.15,HOPKINSTR,Damaged - Post Obay
24/10/2024,401/C5751,ABI ENGINE COVER - NO BADGE,-7,"-2,828.42",HOPKINSTR,Damaged - Materials Int
24/10/2024,401/C8565,ACCUMULATOR 0.24ltr 5.0ba,-1,-18.42,HOPKINSTR,Damaged - Production Subs
24/10/2024,401/D9196,PILOT VALVE,-1,-111.95,HOPKINSTR,Damaged - Production Subs
24/10/2024,401/G2098,WA REAR COVER,-3,-35.70,HOPKINSTR,Damaged - Materials Int
24/10/2024,401/H8418,8 INCH BRAKE SERVO,-1,-113.64,HOPKINSTR,Damaged - Materials Int
24/10/2024,401/J2180,COOM END COVER - YELLOW,-2,-15.50,HOPKINSTR,Damaged - Post Obay
24/10/2024,401/J2990,WA BRAKE ACC BRKT HMH,-2,-21.32,HOPKINSTR,Damaged - Production Subs
24/10/2024,401/K1134,GAS STRUT P68,-1,-6.40,HOPKINSTR,Damaged - Materials Int
24/10/2024,401/K3017,GAS STRUT,-1,-7.21,HOPKINSTR,Damaged - Materials Int
24/10/2024,401/L9218,WA BOOM NOSE COVER,-2,-108.72,HOPKINSTR,Damaged - Post Obay
24/10/2024,401/N1347,WA POWER BRAKE PIPES 5YJ/,-1,-94.37,HOPKINSTR,Damaged - Materials Int
24/10/2024,401/T5739,£  MOUNT RUBBER 50SH,-2,-16.51,HOPKINSTR,Damaged - Production  Z2
24/10/2024,401/V1020,WA POD BASE 81kW STV - BLACK NO DECAL,-1,-272.68,HOPKINSTR,Damaged - Materials Int
24/10/2024,401/Z1258,FRONT COVER,-1,-17.02,HOPKINSTR,Damaged - Post Obay
24/10/2024,401/Z1258,FRONT COVER,-2,-34.04,HOPKINSTR,Damaged - Post Obay
24/10/2024,402/C7904,ABI BANCO RAD,-1,-141.33,HOPKINSTR,Damaged - Production Z7
24/10/2024,402/C7904,ABI BANCO RAD,-1,-141.33,HOPKINSTR,Damaged - Production Z7
24/10/2024,402/D1631,R/H PIVOT BRACKET 55KW SE,-1,-2.71,HOPKINSTR,Damaged - Production Z7
24/10/2024,402/D1631,R/H PIVOT BRACKET 55KW SE,-1,-2.71,HOPKINSTR,Damaged - Production Z7
24/10/2024,402/E5401,WA TLTB PIPES 50KPH,-1,-81.48,HOPKINSTR,Damaged - Materials Int
24/10/2024,402/E6624,UPM COUPLING CF-K MODEL,-3,-186.03,HOPKINSTR,Damaged - Production Subs
24/10/2024,402/J4978,WA 55KW - SEF SEAL PLATE,-1,-42.04,HOPKINSTR,Damaged - Production Z7
24/10/2024,402/J4978,WA 55KW - SEF SEAL PLATE,-1,-42.04,HOPKINSTR,Damaged - Production Z7
24/10/2024,402/K7770,FRONT BRAKE PIPE GUARD 20,-1,-7.65,HOPKINSTR,Damaged - Materials Int
24/10/2024,402/L8855,HYD 2 EPROP valve,-1,-59.27,HOPKINSTR,Damaged - Production Z7
24/10/2024,402/M5836,POPPET VALVE ASSY,-9,-254.37,HOPKINSTR,Damaged - Materials Int
24/10/2024,402/M7766,MTG LH REAR LIGHT 50KP,-2,-27.76,HOPKINSTR,Damaged - Post Obay
24/10/2024,402/N1238,STEER MODE VALVE 40LPM,-2,-364.96,HOPKINSTR,Damaged - Materials Int
24/10/2024,402/P6059,PILOT VALVE,-1,-115.64,HOPKINSTR,Damaged - Post Obay
24/10/2024,402/S5674,COVER CAB FRONT,-1,-12.46,HOPKINSTR,Damaged - Post Obay
24/10/2024,402/Y4731,FUEL TANK ABI,-1,-168.38,HOPKINSTR,Damaged - Materials Int
24/10/2024,403/A3487,HOSE FUEL RETURN TO TANK-,-1,-8.57,HOPKINSTR,Damaged - Production Subs
24/10/2024,403/D1542,SA HOSE 1/2 BSP 1100MM RE,-1,-8.98,HOPKINSTR,Damaged - Production Z7
24/10/2024,611/22000,HOSE-HYD,-1,-4.72,HOPKINSTR,Damaged - Production Z7
24/10/2024,611/26500,"HOSE 1/4"" BSP 650mm",-1,-3.56,HOPKINSTR,Damaged - Materials Int
24/10/2024,611/31200,HOSE 1/4BSP 960mm,-1,-5.45,HOPKINSTR,Damaged - Materials Int
24/10/2024,611/31300,HOSE,-1,-4.77,HOPKINSTR,Damaged - Production Z7
24/10/2024,611/31300,HOSE,-1,-4.78,HOPKINSTR,Damaged - Production Z7
24/10/2024,611/44500,HOSE,-1,-7.33,HOPKINSTR,Damaged - Materials Int
24/10/2024,611/53005,HOSE,-1,-4.72,HOPKINSTR,Damaged - Materials Int
24/10/2024,613/24300,HOSE,-2,-15.68,HOPKINSTR,Damaged - Materials Int
24/10/2024,613/24300,HOSE,-2,-15.68,HOPKINSTR,Damaged - Materials Int
24/10/2024,613/28200,"HOSE 59-1/2"" 1/2 STR/90",-1,-7.00,HOPKINSTR,Damaged - Production Z7
24/10/2024,613/29000,"HOSE 10"" 1/2 STR/90",-1,-6.15,HOPKINSTR,Damaged - Materials Int
24/10/2024,613/80000,Hose 1/2 BSP 1980,-1,-11.57,HOPKINSTR,Damaged - Materials Int
24/10/2024,614/80151,HOSE 5/8 BSP 360mm Long,-1,-6.79,HOPKINSTR,Damaged - Post Obay
24/10/2024,617/80013,HOSE 1BSP 1100MM,-1,-28.58,HOPKINSTR,Damaged - Materials Int
24/10/2024,700/50129,REAR LIGHT & PLINTH CLUST,-1,-14.13,HOPKINSTR,Damaged - Post Obay
24/10/2024,716/S3393,M10 LLMI PWM TDCR SG 75PC,-1,-116.00,HOPKINSTR,Damaged - Post Obay
24/10/2024,716/S3395,M12 LLMI PWM TDCR SG 50PC,-1,-116.00,HOPKINSTR,Damaged - Post Obay
24/10/2024,718/H0994,BATTERY LEAD VE-,-1,-11.81,HOPKINSTR,Damaged - Production Z7
24/10/2024,718/X2345,T4F BATT. LEAD V+,-1,-23.31,HOPKINSTR,Damaged - Production Subs
24/10/2024,718/X2345,T4F BATT. LEAD V+,-1,-23.31,HOPKINSTR,Damaged - Production  Z2
24/10/2024,721/12193,NON SWAY HARNESS TWIN AUX,-1,-10.07,HOPKINSTR,Damaged - Materials Int
24/10/2024,721/F6028,P981 AFTER TREATMENT HARN,-1,-45.21,HOPKINSTR,Damaged - Materials Int
24/10/2024,721/F8551,SRS BOOM RAM HARNESS,-1,-13.52,HOPKINSTR,Damaged - Materials Int
24/10/2024,721/M0675,TRAILER SOCKET 7 CORE CAB,-1,-9.52,HOPKINSTR,Damaged - Materials Int
24/10/2024,721/M7429,P429 JOYSTICK HARNESS,-1,-25.01,HOPKINSTR,Damaged - Production  Z2
24/10/2024,721/T7045,EHT PS750 TRANS HARNESS,-1,-17.62,HOPKINSTR,Damaged - Production Subs
24/10/2024,728/D2287,CM3626 ECU,-1,-232.04,HOPKINSTR,Damaged - Materials Int
24/10/2024,728/D2287,CM3626 ECU,-1,-232.04,HOPKINSTR,Damaged - Materials Int
24/10/2024,728/H6649,CM0711 ECU (P414),-1,-86.89,HOPKINSTR,Damaged - Materials Int
24/10/2024,833/00051,SUCTION ADAPTER,-1,-4.66,HOPKINSTR,Damaged - Production Z7
24/10/2024,914/60289,PROPSHAFT FRONT,-1,-69.45,HOPKINSTR,Damaged - Materials Int
23/10/2024,157/86000,MIRROR.EXTERNAL,-1,-9.36,HOPKINSTR,Damaged - Production Z7
23/10/2024,158/30491,MIRROR,-1,-6.69,HOPKINSTR,Damaged - Materials Int
23/10/2024,160/15584,SILENCER,-1,-101.96,HOPKINSTR,Damaged - Post Obay
23/10/2024,160/15584,SILENCER,-1,-101.96,HOPKINSTR,Damaged - Production Z7
23/10/2024,25/222637,Valve Counterbalance,-1,-34.60,HOPKINSTR,Damaged - Production Z7
23/10/2024,30/926950,"Fan 23"" cooling",-1,-29.88,HOPKINSTR,Damaged - Production Z7
23/10/2024,31AG/BA140,HOSE-04 BSP HP 1400mm B,-1,-6.55,HOPKINSTR,Damaged - Materials Int
23/10/2024,31AG/CU084,Hose -04 BSP HP 840mm C,-1,-5.75,HOPKINSTR,Damaged - Materials Int
23/10/2024,31AG/MD067,HOSE -04 BSP HP 670MM C,-1,-6.85,HOPKINSTR,Damaged - Materials Int
23/10/2024,32/925421,FILLER BREATHER CAP,-7,-109.55,HOPKINSTR,Damaged - Post Obay
23/10/2024,32/925421,FILLER BREATHER CAP,-3,-46.95,HOPKINSTR,Damaged - Production Z7
23/10/2024,331/17596,DECKPLATE COVER PLATE,-1,-1.50,HOPKINSTR,Damaged - Materials Int
23/10/2024,331/31353,KICK PLATE,-1,-7.83,HOPKINSTR,Damaged - Post Obay
23/10/2024,331/34074,BRACKET REAR LIGHT,-1,-5.27,HOPKINSTR,Damaged - Materials Int
23/10/2024,331/34074,BRACKET REAR LIGHT,-1,-5.27,HOPKINSTR,Damaged - Materials Int
23/10/2024,331/63982,EXTERIOR MIRROR ASSY - 7182.320.B.JCB,-4,-18.24,HOPKINSTR,Damaged - Materials Int
23/10/2024,332/E5238,WA AXLE STEP,-1,-5.51,HOPKINSTR,Damaged - Materials Int
23/10/2024,332/F3831,Pin 49.95/49.85x280,-1,-7.11,HOPKINSTR,Damaged - Materials Int
23/10/2024,332/G4034,ABI GA TANK STRAP,-2,-13.32,HOPKINSTR,Damaged - Materials Int
23/10/2024,332/H0537,FAN MOTOR 19cc,-1,-79.44,HOPKINSTR,Damaged - Production Z7
23/10/2024,332/H5331,SWAY VALVE,-3,-303.71,HOPKINSTR,Damaged - Production Z7
23/10/2024,333/C2891,WA V/B HARNESS COVER,-1,-6.50,HOPKINSTR,Damaged - Materials Int
23/10/2024,333/E0453,C/B VALVE - EXT 5AX,-1,-165.99,HOPKINSTR,Damaged - Production Z7
23/10/2024,333/G2075,STRAP ADBLUE TANK,-1,-1.50,HOPKINSTR,Damaged - Materials Int
23/10/2024,333/H4636,WA REAR PIPE,-1,-41.72,HOPKINSTR,Damaged - Production Z7
23/10/2024,333/L1680,HOSE 10 BSP HP 1340 A,-1,-12.05,HOPKINSTR,Damaged - Materials Int
23/10/2024,333/L2866,SA HOSE - 1650 GREEN/YELLOW,-1,-10.93,HOPKINSTR,Damaged - Materials Int
23/10/2024,334/D9856,P/PIN 59.90/60.00 * 291 348/00073,-1,-18.55,HOPKINSTR,Damaged - Materials Int
23/10/2024,334/E3265,ISOLATOR SWITCH 12V/24V,-7,-86.10,HOPKINSTR,Damaged - Materials Int
23/10/2024,334/E6397,ABI DRIVE SHAFT HMH,-2,-146.84,HOPKINSTR,Damaged - Materials Int
23/10/2024,334/F6266,VOITH DAMPER LONG,-1,-88.36,HOPKINSTR,Damaged - Production Z7
23/10/2024,334/G1819,(P) FUEL FILLER MOULDING,-1,-7.62,HOPKINSTR,Damaged - Production Z7
23/10/2024,334/G1819,(P) FUEL FILLER MOULDING,-2,-15.24,HOPKINSTR,Damaged - Materials Int
23/10/2024,400/B6709,ABI TWIN AUX REEL,-1,-361.47,HOPKINSTR,Damaged - Post Obay
23/10/2024,400/B8063,LOCKABLE FILLER CAP,-1,-24.19,HOPKINSTR,Damaged - Post Obay
23/10/2024,400/D9315,SA FENDER RH TRIM 7,-1,-17.78,HOPKINSTR,Damaged - Post Obay
23/10/2024,400/J0775,MANUAL SPLIT MIRROR,-7,-91.00,HOPKINSTR,Damaged - Materials Int
23/10/2024,400/M4547,CPV TB AND SAHR CHRG,-1,-148.32,HOPKINSTR,Damaged - Production Z7
23/10/2024,400/P8120,PLATE COVER FRONT,-1,-2.80,HOPKINSTR,Damaged - Materials Int
23/10/2024,400/R9764,FAN MOTOR 11cc BI-DIR SAE,-1,-205.37,HOPKINSTR,Damaged - Production Z7
23/10/2024,400/R9835,PRESSING COVER NO AUX,-1,-6.30,HOPKINSTR,Damaged - Materials Int
23/10/2024,400/V6562,V. PUMP EK 65/0cc - KAWAS,-1,-454.31,HOPKINSTR,Damaged - Production Z7
23/10/2024,400/W6058,TRANS. COVER PLATE,-1,-4.62,HOPKINSTR,Damaged - Materials Int
23/10/2024,400/X5471,MOTOR 11cc UNI-DIRECT,-1,-140.47,HOPKINSTR,Damaged - Production Z7
23/10/2024,401/C8565,ACCUMULATOR 0.24ltr 5.0ba,-3,-55.25,HOPKINSTR,Damaged - Production Z7
23/10/2024,401/D3169,WA BRKT HEADER TANK,-1,-4.78,HOPKINSTR,Damaged - Materials Int
23/10/2024,401/D9196,PILOT VALVE,-1,-111.95,HOPKINSTR,Damaged - Production Z7
23/10/2024,401/F6167,PAINTED REAR DOOR HYD HIT,-1,-31.96,HOPKINSTR,Damaged - Materials Int
23/10/2024,401/G7298,WA REAR LIGHT SHROUD,-2,-10.00,HOPKINSTR,Damaged - Production Z7
23/10/2024,401/J2180,COOM END COVER - YELLOW,-1,-7.75,HOPKINSTR,Damaged - Post Obay
23/10/2024,401/J6741,WA LEFT HAND STEP STOP,-1,-3.24,HOPKINSTR,Damaged - Production Z7
23/10/2024,401/L0218,HANDBRAKE LEVER,-1,-45.97,HOPKINSTR,Damaged - Materials Int
23/10/2024,401/N3052,(P) SA HOSE -06 480mm B GREY (P493D),-2,-10.63,HOPKINSTR,Damaged - Materials Int
23/10/2024,401/T5739,£  MOUNT RUBBER 50SH,-2,-16.51,HOPKINSTR,Damaged - Materials Int
23/10/2024,401/V3748,ABI WASHER BOTTLE,-1,-16.14,HOPKINSTR,Damaged - Materials Int
23/10/2024,402/D0641,CAB MOUNT DAMP FR/LH 5X P,-1,-28.38,HOPKINSTR,Damaged - Materials Int
23/10/2024,402/D0643,CAB MOUNT DAMP RR/RH PROD,-1,-29.51,HOPKINSTR,Damaged - Materials Int
23/10/2024,402/D0645,CAB MOUNT DAMP RR/LH 5X P,-1,-28.38,HOPKINSTR,Damaged - Materials Int
23/10/2024,402/D0647,CAB MOUNT DAMP FR/RH PROD,-1,-30.38,HOPKINSTR,Damaged - Materials Int
23/10/2024,402/D8621,SA FENDER LH CONSTRUCTION,-1,-17.78,HOPKINSTR,Damaged - Post Obay
23/10/2024,402/E7900,SWAY PIVOT BRACKET M/CG.,-1,-38.67,HOPKINSTR,Damaged - Production Z7
23/10/2024,402/M4266,WA WORKLIGHT BRKT,-1,-2.42,HOPKINSTR,Damaged - Production Z7
23/10/2024,402/M7766,MTG LH REAR LIGHT 50KP,-3,-41.64,HOPKINSTR,Damaged - Materials Int
23/10/2024,402/M7769,WA MTG RH REAR LIGHT 50KP,-1,-13.88,HOPKINSTR,Damaged - Materials Int
23/10/2024,402/P6059,PILOT VALVE,-3,-346.91,HOPKINSTR,Damaged - Production Z7
23/10/2024,402/Z1997,WA RAM GUARD RH,-1,-4.42,HOPKINSTR,Damaged - Post Obay
23/10/2024,403/G1089,P/PIN 50.80/50.70 * 270 403/H0077,-1,-11.48,HOPKINSTR,Damaged - Materials Int
23/10/2024,589/10221,STEP (X-Feed),-1,-4.22,HOPKINSTR,Damaged - Materials Int
23/10/2024,611/31200,HOSE 1/4BSP 960mm,-2,-10.89,HOPKINSTR,Damaged - Materials Int
23/10/2024,649/51718,HOSE 1/4BSP 670mm,-1,-4.50,HOPKINSTR,Damaged - Materials Int
23/10/2024,700/50129,REAR LIGHT & PLINTH CLUST,-3,-42.39,HOPKINSTR,Damaged - Materials Int
23/10/2024,700/50129,REAR LIGHT & PLINTH CLUST,-2,-28.26,HOPKINSTR,Damaged - Production Z7
23/10/2024,700/50130,REAR LIGHT & PLINTH CLUST,-2,-29.50,HOPKINSTR,Damaged - Production Z7
23/10/2024,700/50130,REAR LIGHT & PLINTH CLUST,-1,-14.75,HOPKINSTR,Damaged - Materials Int
23/10/2024,700/50193,Headlamp LH Dip 12V RHS Mount,-1,-14.69,HOPKINSTR,Damaged - Production Z7
23/10/2024,700/50195,Headlamp RH Dip 12V RHS Mount,-1,-14.69,HOPKINSTR,Damaged - Materials Int
23/10/2024,721/11517,REAR LIGHT HARNESS,-1,-13.17,HOPKINSTR,Damaged - Materials Int
23/10/2024,721/12018,HEADLIGHT HARNESS - 540/1,-1,-5.94,HOPKINSTR,Damaged - Production Z7
23/10/2024,721/F8551,SRS BOOM RAM HARNESS,-1,-13.52,HOPKINSTR,Damaged - Materials Int
23/10/2024,728/E2897,UNIVERSAL TILT SENSOR,-1,-63.17,HOPKINSTR,Damaged - Production Z7
23/10/2024,728/W5870,UNIVERSAL TILT SENSOR E3,-1,-63.18,HOPKINSTR,Damaged - Production Z7
23/10/2024,911/24600,PIVOT PIN WA,-5,-60.30,HOPKINSTR,Damaged - Materials Int
22/10/2024,331/34718,LIFT RAM PIVOT PLATE - LH,-60,-261.30,THOMPSONI,Manufacturing- B.Walker
22/10/2024,331/39114,LIFT RAM RECESS COVER P69,-2,-47.52,HOPKINSTR,Damaged - Post Obay
22/10/2024,332/E5806,BELT GUARD,-1,-3.56,HOPKINSTR,Damaged - Materials Int
22/10/2024,333/F0547,514 REAR COUNTERWEIGHT,-1,-837.04,HOPKINSTR,Damaged - Materials Int
22/10/2024,334/C1460,HEADLAMP LED LHS RH DIP,-1,-194.19,HOPKINSTR,Damaged - Materials Int
22/10/2024,334/G1819,(P) FUEL FILLER MOULDING,-1,-7.62,HOPKINSTR,Damaged - Post Obay
22/10/2024,334/G3689,ABI HEADER TANK,-1,-16.41,HOPKINSTR,Damaged - Materials Int
22/10/2024,335/A5473,WA OUTER BOOM 540-140,-1,"-1,069.56",THOMPSONI,Manufacturing- B.Walker
22/10/2024,335/H4727,LIFT RAM RECESS COVER P42,-1,-24.06,HOPKINSTR,Damaged - Post Obay
22/10/2024,400/D8533,SA FENDER RH TRIM 5,-1,-17.78,HOPKINSTR,Damaged - Post Obay
22/10/2024,400/F2771,ABI FUEL TANK,-3,-530.85,HOPKINSTR,Damaged - Materials Int
22/10/2024,401/C2534,WA SIDE PANEL POD SIDE,-10,-170.75,HOPKINSTR,Damaged - Materials Int
22/10/2024,401/C5486,ABI ENGINE COVER - NO LOGO,-1,-400.54,HOPKINSTR,Damaged - Post Obay
22/10/2024,401/F6779,ABI COOLING PACK - 93 & 1,-1,-505.00,HOPKINSTR,Damaged - Materials Int
22/10/2024,401/H3346,ABI ENGINE COVER,-2,-766.00,HOPKINSTR,Damaged - Materials Int
22/10/2024,401/J0019,WA ATB QRC COVER,-1,-8.85,HOPKINSTR,Damaged - Materials Int
22/10/2024,401/V1031,WA POD BASE 97+kW STV - B,-1,-310.96,HOPKINSTR,Damaged - Materials Int
22/10/2024,402/C7904,ABI BANCO RAD,-2,-282.66,HOPKINSTR,Damaged - Materials Int
22/10/2024,613/28200,"HOSE 59-1/2"" 1/2 STR/90",-1,-7.00,HOPKINSTR,Damaged - Materials Int
22/10/2024,700/50192,Headlamp LH Dip 12V LHS Mount,-4,-58.78,HOPKINSTR,Damaged - Materials Int
22/10/2024,700/50193,Headlamp LH Dip 12V RHS Mount,-1,-14.70,HOPKINSTR,Damaged - Materials Int
22/10/2024,716/S3395,M12 LLMI PWM TDCR SG 50PC,-1,-116.00,HOPKINSTR,Damaged - Post Obay
22/10/2024,721/B0017,P55 CON EH BOOM HARNESS,-1,-39.71,HOPKINSTR,Damaged - Materials Int
21/10/2024,156/59300,HITCH PIN,-1,-2.55,HOPKINSTR,Damaged - Production Z7
21/10/2024,156/59300,HITCH PIN,-2,-5.10,HOPKINSTR,Damaged - Materials Int
21/10/2024,160/15584,SILENCER,-1,-101.96,HOPKINSTR,Damaged - Post Obay
21/10/2024,25/220727,VALVE SOLENOID SEL,-1,-61.86,HOPKINSTR,Damaged - Post Obay
21/10/2024,32/925421,FILLER BREATHER CAP,-1,-15.65,HOPKINSTR,Damaged - Post Obay
21/10/2024,32/925421,FILLER BREATHER CAP,-1,-15.65,HOPKINSTR,Damaged - Post Obay
21/10/2024,320/B4595,56+KW CAC,-1,-43.72,HOPKINSTR,Damaged - Post Obay
21/10/2024,320/B6337,DCU - 17CV51,-1,-67.00,HOPKINSTR,Damaged - Production Z7
21/10/2024,32AG/BA044,(P) HOSE 3/8 BSP HP 440B (LDL MIXED),-1,-5.88,HOPKINSTR,Damaged - Materials Int
21/10/2024,32AG/BA058,HOSE -06 BSP HP 580mm B,-1,-4.91,HOPKINSTR,Damaged - Materials Int
21/10/2024,32AG/DA048,HOSE -06 BSP HP 480mm B (P493D),-2,-11.01,HOPKINSTR,Damaged - Materials Int
21/10/2024,331/47646,BRACKET - FENDER,-1,-4.99,HOPKINSTR,Damaged - Production Z7
21/10/2024,331/63982,EXTERIOR MIRROR ASSY - 7182.320.B.JCB,-2,-9.12,HOPKINSTR,Damaged - Materials Int
21/10/2024,332/C0691,LH COVER PLATE,-1,-1.47,HOPKINSTR,Damaged - Post Obay
21/10/2024,332/C6209,3/4 HOSE ST-90 765,-1,-14.45,HOPKINSTR,Damaged - Materials Int
21/10/2024,332/D2730,H/BRAKE CABLE PS750,-1,-8.07,HOPKINSTR,Damaged - Production  Z2
21/10/2024,332/E6711,WA HEADER TANK BRACKET,-3,-15.39,HOPKINSTR,Damaged - Materials Int
21/10/2024,332/E7869,SERVO HOSE 1/4BSP 6800 LG,-1,-12.09,HOPKINSTR,Damaged - Production Z7
21/10/2024,332/E9000,CONDENSOR TIII MECH ENG,-1,-61.30,HOPKINSTR,Damaged - Production Subs
21/10/2024,332/E9930,(W) (P) HOSE COVER,-1,-10.49,HOPKINSTR,Damaged - Materials Int
21/10/2024,332/G1466,WA REAR ACCESS COVER,-1,-14.15,HOPKINSTR,Damaged - Post Obay
21/10/2024,332/H0537,FAN MOTOR 19cc,-1,-79.44,HOPKINSTR,Damaged - Production Z7
21/10/2024,332/H5331,SWAY VALVE,-1,-101.23,HOPKINSTR,Damaged - Production  Z2
21/10/2024,332/L8079,INNER BOOM W.A. 541-70,-1,-851.65,HEATHC,MANUF - boom
